id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7400062,20140521T000000,299800,2,1.0,790,5240,1.0,0,0,4,6,790,0,1925,0,98118,47.5303,-122.288,1430,5320
163000010,20140702T000000,330000,4,2.5,2105,6093,2.0,0,0,3,8,2105,0,2003,0,98042,47.3531,-122.147,1930,8022
7972601710,20150415T000000,320000,2,1.0,900,7620,1.0,0,0,3,7,900,0,1971,0,98106,47.5268,-122.343,1520,7620
1598600320,20150416T000000,339900,4,1.5,1570,9210,1.0,0,2,3,7,1400,170,1965,0,98030,47.3864,-122.22,2326,9210
3333002440,20140604T000000,327500,3,1.0,1070,7140,1.0,0,0,3,7,1070,0,1989,0,98118,47.5427,-122.288,1390,2374
3332500265,20140807T000000,311000,2,1.0,860,3300,1.0,0,0,5,6,860,0,1903,0,98118,47.5496,-122.279,1380,4400
993001976,20140818T000000,344000,3,2.25,1250,871,3.0,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1158
9478500570,20140623T000000,300000,4,2.5,2620,4469,2.0,0,0,3,7,2620,0,2008,0,98042,47.3663,-122.115,2250,4500
5145100310,20150307T000000,305000,3,1.0,910,8008,1.0,0,0,3,7,910,0,1971,0,98034,47.726,-122.22,1480,7404
1565930070,20140911T000000,299950,3,2.5,1780,4650,2.0,0,0,3,7,1780,0,2011,0,98038,47.386,-122.047,3050,3848
3342102220,20140806T000000,327000,4,1.75,1840,5100,1.0,0,0,4,5,1840,0,1933,0,98056,47.5209,-122.205,2160,5400
2517000700,20150421T000000,325000,3,2.5,2540,4260,2.0,0,0,3,7,2540,0,2005,0,98042,47.3989,-122.164,2190,4260
7004200060,20141017T000000,309600,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000
629650030,20150312T000000,317500,4,2.5,2233,6025,2.0,0,0,3,7,2233,0,2012,0,98001,47.2599,-122.256,1544,6036
3450300240,20140515T000000,302000,4,1.75,2020,7865,1.0,0,0,4,7,1010,1010,1963,0,98059,47.5008,-122.162,1650,7865
5562100325,20141125T000000,305000,2,1.0,1000,8212,1.0,0,0,4,7,1000,0,1947,0,98133,47.7444,-122.341,1620,8214
3226200105,20140523T000000,325000,3,1.0,1920,6862,1.0,0,2,3,7,1120,800,1952,0,98118,47.5193,-122.274,2000,6900
3500100025,20140628T000000,300000,4,1.0,1370,8499,1.0,0,0,3,7,1370,0,1949,0,98155,47.736,-122.301,1370,8187
3876100080,20141215T000000,325000,3,1.0,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200
7568700525,20150318T000000,326000,2,1.0,1210,7440,1.0,0,0,3,6,780,430,1940,0,98155,47.7376,-122.322,1070,7440
2473350470,20150511T000000,330000,3,1.5,1440,7875,1.0,0,0,4,8,1440,0,1968,0,98058,47.4561,-122.148,1800,8964
2739200040,20140924T000000,302000,5,2.0,1540,9629,1.0,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.143,2260,9600
3432500200,20150409T000000,329999,3,1.0,1150,6908,1.0,0,0,3,6,800,350,1952,0,98155,47.7447,-122.313,1150,6908
7454000315,20150424T000000,299500,2,1.0,740,6300,1.0,0,0,3,6,740,0,1942,0,98126,47.5158,-122.376,740,6300
9282800075,20150317T000000,339000,4,2.5,1740,6000,1.0,0,0,4,7,1740,0,1952,0,98178,47.5026,-122.236,1190,6000
1842000140,20140730T000000,335000,3,1.75,1570,7500,1.0,0,1,3,7,1300,270,1953,0,98146,47.4999,-122.368,1590,7660
7883605900,20141015T000000,315450,3,1.75,1130,7500,1.5,0,0,4,7,1130,0,1908,0,98108,47.5254,-122.318,1240,6000
782700150,20140609T000000,328000,3,1.75,1440,45302,2.0,0,0,3,7,1440,0,1977,0,98019,47.7078,-121.915,2080,49658
4123800330,20150501T000000,335000,3,2.25,1870,5876,2.0,0,0,3,7,1870,0,1986,0,98038,47.3779,-122.045,1670,6203
6679000170,20150414T000000,310000,3,2.5,1670,4220,2.0,0,0,3,7,1670,0,2002,0,98038,47.3834,-122.028,1670,4238
3343901340,20140804T000000,330000,3,1.75,1460,9261,1.0,0,0,3,7,1460,0,1985,0,98056,47.5155,-122.189,1550,8800
8562890910,20140619T000000,320000,4,2.5,3490,5000,2.0,0,0,3,8,3490,0,2003,0,98042,47.3772,-122.127,2910,5025
8645540320,20141118T000000,307000,3,2.0,1790,7259,1.0,0,0,3,7,1390,400,1980,0,98058,47.4643,-122.171,1790,7700
765000060,20140827T000000,342000,4,2.0,1570,11200,1.0,0,0,3,7,1120,450,1959,0,98011,47.7573,-122.217,1570,11200
4330600350,20150115T000000,315000,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139
1314300046,20140630T000000,308000,3,1.0,1010,8800,1.0,0,0,4,7,1010,0,1954,0,98118,47.5483,-122.278,1400,4095
109200140,20150506T000000,299000,4,2.5,2300,8100,1.0,0,0,4,8,1360,940,1979,0,98023,47.2979,-122.371,1910,7630
4024101434,20140808T000000,318000,3,1.0,1010,7200,1.0,0,0,5,6,1010,0,1948,0,98155,47.7601,-122.307,1590,7663
272000355,20141108T000000,325000,3,1.5,1310,2998,2.0,0,0,3,7,1310,0,1998,0,98144,47.5873,-122.299,1310,2997
2215900410,20150508T000000,323000,4,2.75,2000,9083,2.0,0,0,4,7,2000,0,1992,0,98038,47.3511,-122.058,1690,7735
4166600610,20150514T000000,335000,3,2.0,1410,44866,1.0,0,0,4,7,1410,0,1985,0,98023,47.3273,-122.37,2950,29152
1328330430,20150408T000000,299000,2,1.75,1270,7800,1.0,0,0,4,7,890,380,1981,0,98058,47.4438,-122.134,2020,8025
8562780800,20141016T000000,305000,2,1.75,1120,758,2.0,0,0,3,7,1120,0,2012,0,98027,47.5325,-122.072,1150,758
2291400350,20140826T000000,317000,3,2.25,1358,1204,3.0,0,0,3,7,1358,0,2007,0,98133,47.7054,-122.346,1358,1196
4364700595,20140818T000000,333000,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,1951,0,98126,47.525,-122.371,1490,7560
1922069089,20150324T000000,310000,3,1.0,1020,55756,1.0,0,0,3,7,1020,0,1961,0,98042,47.3836,-122.082,1490,12745
2798600120,20150422T000000,298000,4,2.5,1960,11798,2.0,0,0,3,8,1960,0,1999,0,98092,47.3293,-122.205,2360,11785
732000160,20150429T000000,330000,2,1.0,790,9784,1.0,0,0,3,6,790,0,1932,0,98155,47.7634,-122.284,2350,10102
1105000360,20150428T000000,320000,3,1.75,1960,11931,1.0,0,0,3,7,980,980,1954,0,98118,47.5432,-122.272,1460,4498
7212651210,20141106T000000,320000,4,2.75,2150,9163,1.0,0,0,3,8,1340,810,1992,0,98003,47.266,-122.307,2260,7750
5589300495,20150304T000000,310000,3,2.75,2150,6576,1.0,0,0,4,7,1900,250,1926,0,98155,47.7539,-122.308,2150,9071
726049131,20150320T000000,325000,3,2.0,1750,9000,1.5,0,0,4,5,1750,0,1936,0,98133,47.7489,-122.35,1830,8100
5416100020,20141209T000000,323000,3,1.75,1910,8329,1.0,0,0,3,8,1910,0,2004,0,98022,47.19,-122.016,2510,9259
984220330,20140824T000000,325000,4,2.5,1820,9161,1.0,0,0,4,7,1220,600,1975,0,98058,47.4333,-122.168,1860,7650
3332000135,20140612T000000,315000,2,1.0,970,5665,1.0,0,0,4,6,970,0,1908,0,98118,47.5513,-122.273,1490,4429
7212650850,20150427T000000,304000,3,2.5,1710,6773,2.0,0,0,3,8,1710,0,1993,0,98003,47.2635,-122.312,2220,7551
8594400370,20150205T000000,299900,3,2.25,1560,35026,1.0,0,0,3,7,1290,270,1985,0,98092,47.3023,-122.069,1660,35160
8022900005,20141119T000000,315000,3,1.5,1700,8067,1.0,0,0,3,7,1250,450,1956,0,98155,47.7384,-122.324,1340,7869
5469501940,20140604T000000,340000,3,1.75,2190,12626,2.0,0,0,4,8,2190,0,1978,0,98042,47.3845,-122.154,3110,14592
3876810140,20140527T000000,326500,3,1.0,1810,12375,2.0,0,0,3,7,1810,0,1970,0,98072,47.7427,-122.172,1420,9357
7849202296,20150130T000000,339900,3,2.5,1470,4675,2.0,0,0,3,7,1470,0,1999,0,98065,47.5261,-121.827,1500,4385
3791400100,20140728T000000,301000,4,2.5,2810,6146,2.0,0,0,3,9,2810,0,1998,0,98031,47.4045,-122.208,2810,6180
4057300200,20141222T000000,310000,3,1.5,1150,3323,2.0,0,0,3,7,1150,0,1988,0,98029,47.5707,-122.017,1150,2980
1221059112,20141116T000000,324888,4,1.75,2160,28750,2.0,0,0,4,8,2160,0,1978,0,98092,47.3212,-122.118,1790,53578
3797710020,20150327T000000,325000,4,2.25,1770,7799,2.0,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.202,1770,7778
1541700010,20141001T000000,315000,4,2.5,2040,6300,2.0,0,0,3,8,2040,0,2003,0,98031,47.3918,-122.185,2260,5877
1775800280,20150226T000000,310000,5,2.0,2900,11970,2.0,0,0,4,7,2900,0,1969,0,98072,47.741,-122.095,1260,12398
2556500040,20150106T000000,320000,3,1.0,1230,7492,1.0,0,0,3,7,1230,0,1955,0,98155,47.7633,-122.315,1710,7238
8165501540,20150306T000000,335000,2,2.25,1420,1246,2.0,0,0,3,8,1420,0,2007,0,98106,47.5394,-122.368,1420,1826
9407001830,20140717T000000,338000,5,2.0,1860,9000,2.0,0,0,3,7,1860,0,1980,0,98045,47.4484,-121.772,1390,9752
8645530060,20140711T000000,339000,3,2.25,2090,10120,1.0,0,0,4,7,1290,800,1979,0,98058,47.4654,-122.174,1820,7983
7231501610,20141023T000000,327000,4,1.0,1620,6000,1.5,0,0,5,7,1620,0,1905,0,98055,47.4763,-122.206,1310,6000
2789000120,20150424T000000,335000,2,1.0,1800,8900,1.0,0,0,3,6,900,900,1945,0,98168,47.51,-122.323,2040,10450
7899800851,20150423T000000,300500,2,1.5,1190,801,3.0,0,0,3,8,1190,0,2010,0,98106,47.5212,-122.358,1190,810
8822901175,20141229T000000,345000,3,3.5,1320,1161,3.0,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161
9485300560,20140725T000000,325000,4,2.75,2110,6838,2.0,0,0,4,8,2110,0,1991,0,98031,47.3877,-122.171,2100,7280
3343300644,20150511T000000,343000,2,1.0,1110,9920,1.0,0,0,5,6,700,410,1942,0,98056,47.5454,-122.192,2830,10091
7857001560,20140917T000000,330000,3,1.0,1850,5775,2.0,0,0,3,6,1740,110,1928,0,98108,47.5446,-122.296,1520,3578
7968200090,20140819T000000,335000,4,2.5,2210,7214,2.0,0,0,3,8,2210,0,2003,0,98003,47.3554,-122.298,2270,7246
5358300100,20140619T000000,346150,3,2.0,2140,7200,1.0,0,0,4,8,1480,660,1966,0,98056,47.5084,-122.185,2070,7220
3735901040,20140703T000000,341000,3,1.0,1390,4814,1.5,0,0,3,6,1390,0,1908,0,98115,47.6881,-122.32,1730,3990
7896300592,20150114T000000,303500,6,4.5,3390,7200,2.0,0,0,3,8,2440,950,2007,0,98118,47.5205,-122.288,2040,7214
8001600150,20150310T000000,300000,3,1.5,1810,8232,1.0,0,0,3,8,1810,0,1988,0,98001,47.3195,-122.273,2260,8491
6821101827,20141105T000000,340000,2,1.75,1010,1461,1.0,0,0,3,7,670,340,2003,0,98199,47.6515,-122.4,1500,2499
7230400430,20140930T000000,322400,3,1.75,1710,15844,1.0,0,0,4,8,1710,0,1964,0,98059,47.4706,-122.1,1990,20359
5592900230,20141224T000000,320000,3,1.0,1270,7400,1.0,0,2,4,7,1270,0,1956,0,98056,47.4831,-122.191,1800,7400
7955030010,20141010T000000,318000,3,1.0,1250,20040,1.0,0,0,3,7,1250,0,1970,0,98072,47.7514,-122.108,1640,19840
8122101146,20140929T000000,320000,2,1.0,710,5200,1.0,0,2,4,6,710,0,1942,0,98126,47.5376,-122.371,1610,5200
7972600860,20141210T000000,345000,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620
3083000940,20150412T000000,341000,2,1.0,1040,4000,1.0,0,0,3,6,1040,0,1914,0,98144,47.5753,-122.303,1740,4000
6386550040,20141223T000000,345500,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600
1389310130,20141212T000000,330000,3,2.5,1676,18778,2.0,0,0,3,7,1676,0,1997,0,98014,47.6521,-121.905,1410,18778
8562891240,20150211T000000,299950,4,2.5,1900,4054,2.0,0,0,3,7,1900,0,2003,0,98042,47.3767,-122.124,2520,4085
705710640,20150302T000000,319950,3,2.5,1700,7000,2.0,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000
1081200350,20141003T000000,320000,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180
7334401450,20140729T000000,308550,3,2.0,1600,13200,1.0,0,0,3,7,1600,0,1990,0,98045,47.4656,-121.756,1360,11520
705700390,20140903T000000,328000,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031
2517010120,20150413T000000,340000,4,2.5,2450,6941,2.0,0,0,3,7,2450,0,2006,0,98042,47.4006,-122.162,3300,6941
5101402472,20150129T000000,340500,2,1.0,940,5413,1.0,0,0,3,7,940,0,1923,0,98115,47.6956,-122.304,1340,5296
6450302175,20141118T000000,342450,3,1.5,1280,5525,1.0,0,0,3,7,1280,0,1962,0,98133,47.7339,-122.336,1330,5286
7885801460,20150106T000000,325000,4,2.5,2260,5702,2.0,0,0,3,8,2260,0,2002,0,98042,47.3488,-122.151,2450,6381
4136890560,20150430T000000,346300,4,2.5,2590,11018,2.0,0,0,3,8,2590,0,1998,0,98092,47.2634,-122.211,2400,8042
3578401060,20141216T000000,345000,3,2.25,1920,9672,2.0,0,0,4,8,1920,0,1984,0,98074,47.6233,-122.046,1950,10125
8929000130,20140708T000000,357562,2,1.75,1210,1032,2.0,0,0,3,8,1210,0,2014,0,98029,47.5522,-121.999,1210,1090
2771101964,20140812T000000,396500,3,1.5,1360,1488,2.0,0,0,3,7,1120,240,2003,0,98199,47.6526,-122.384,1360,1573
3331500485,20150102T000000,350000,2,1.0,800,5150,1.0,0,0,4,6,800,0,1949,0,98118,47.5525,-122.274,1280,5150
1387300070,20140825T000000,374000,3,1.5,1330,10640,1.0,0,0,3,7,1330,0,1976,0,98011,47.7364,-122.193,1460,8520
6411600043,20140702T000000,389000,4,1.75,2400,7700,1.5,0,0,4,7,1500,900,1927,0,98133,47.7125,-122.332,1530,7700
6130500060,20140721T000000,370000,3,2.5,1650,1793,3.0,0,0,3,8,1650,0,2007,0,98133,47.7107,-122.332,1650,1863
6837700170,20140903T000000,375000,2,1.0,1010,4050,1.0,0,0,3,7,1010,0,1950,0,98116,47.5838,-122.382,2310,5000
6021501685,20150422T000000,352000,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500
1721059286,20150121T000000,383000,4,2.5,2640,8055,2.0,0,0,3,9,2640,0,2004,0,98092,47.315,-122.193,1650,8055
1775920210,20140530T000000,374000,3,1.0,1200,9800,1.0,0,0,4,7,1200,0,1971,0,98072,47.7412,-122.109,1220,10220
3274800460,20140520T000000,387000,2,2.25,1230,1280,2.0,0,0,3,8,960,270,2012,0,98144,47.5942,-122.298,1130,1357
7694200090,20150504T000000,350000,3,2.5,1730,4086,2.0,0,0,3,8,1730,0,2013,0,98146,47.5016,-122.341,2030,4086
5141000510,20140915T000000,392000,4,3.75,2220,3797,1.5,0,0,4,6,1330,890,1917,0,98108,47.5574,-122.315,1490,4340
3157600325,20140620T000000,390000,3,1.0,1160,3750,1.5,0,0,3,7,1160,0,1910,0,98106,47.5652,-122.359,1530,3750
945000250,20140613T000000,370000,2,1.0,900,4600,1.0,0,0,3,6,900,0,1951,0,98117,47.6918,-122.361,1060,4600
1509500160,20150324T000000,350900,4,2.5,2540,12843,2.0,0,0,3,9,2540,0,1992,0,98030,47.3866,-122.169,2410,9383
3298200620,20140714T000000,358000,3,1.0,940,6695,1.0,0,0,4,6,940,0,1959,0,98008,47.6195,-122.12,1230,7400
2592400400,20141014T000000,370000,3,1.75,1160,8774,1.0,0,0,3,7,1160,0,1972,0,98034,47.7159,-122.165,1990,7908
1180002470,20141104T000000,354000,6,3.5,3020,4500,2.0,0,0,3,7,3020,0,1941,1992,98178,47.498,-122.225,900,6000
7979900225,20150323T000000,360000,3,1.75,1900,11407,1.0,0,0,3,8,1900,0,1963,0,98155,47.7455,-122.294,1710,11407
3897100060,20140723T000000,375000,3,1.5,1110,5500,1.0,0,0,3,6,1110,0,1940,1997,98033,47.6717,-122.184,1670,6600
6654700250,20140812T000000,381000,5,2.75,3060,6895,2.0,0,0,3,8,3060,0,2003,0,98042,47.3809,-122.098,2590,6895
6141600179,20141112T000000,376000,3,2.25,1470,9140,2.0,0,2,3,7,1470,0,1982,0,98133,47.7162,-122.349,1400,8204
2473370110,20141114T000000,370000,5,2.5,2250,10400,1.0,0,0,3,8,1280,970,1973,0,98058,47.4501,-122.139,2140,9592
3330500085,20140918T000000,366000,2,1.0,1210,3090,1.0,0,0,3,6,860,350,1926,0,98118,47.5532,-122.277,1210,3348
2787720170,20140929T000000,395000,4,2.5,2130,11733,1.0,0,0,5,7,1330,800,1969,0,98059,47.512,-122.16,1800,9131
3629960600,20150312T000000,350000,3,1.75,1260,1111,2.0,0,0,3,8,1260,0,2003,0,98029,47.5476,-122.005,1410,1630
1561910190,20140627T000000,399950,3,2.5,2570,10431,2.0,0,0,3,9,2570,0,1989,0,98031,47.4188,-122.213,2590,10078
9406570350,20150423T000000,354000,4,2.5,2340,5420,2.0,0,0,3,8,2340,0,2003,0,98038,47.3773,-122.029,2420,6252
9113600210,20140617T000000,380000,4,2.5,2150,37647,2.0,0,0,3,8,2150,0,1991,0,98042,47.3117,-122.083,2410,42193
121059147,20141104T000000,392000,4,2.5,2300,41167,2.0,0,0,3,7,2300,0,1988,0,98042,47.3412,-122.108,2300,21765
3579800485,20150218T000000,394900,3,1.0,1430,13370,1.0,0,0,3,7,1430,0,1962,0,98034,47.7317,-122.241,1670,10075
5635100080,20141031T000000,359950,4,2.5,2542,6120,2.0,0,0,3,8,2542,0,2014,0,98030,47.3751,-122.188,2419,8984
7212680460,20140924T000000,359000,4,3.5,2770,8763,2.0,0,0,3,8,2100,670,1996,0,98003,47.2625,-122.308,2030,7242
1775700011,20150512T000000,390000,3,2.5,1410,26375,1.0,0,0,3,6,1410,0,1992,0,98077,47.7432,-122.076,1410,12474
3320000810,20150224T000000,380000,5,2.0,1680,3240,1.0,0,0,3,5,840,840,1906,0,98144,47.5965,-122.311,1380,1260
3670500465,20140526T000000,370000,3,2.5,1780,4050,2.0,0,0,3,7,1780,0,2001,0,98155,47.7346,-122.308,1571,4976
9164100040,20141026T000000,390000,2,1.0,860,5160,1.0,0,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356
8041100010,20140818T000000,377000,3,1.75,1820,34800,1.0,0,0,4,6,1820,0,1967,0,98027,47.4616,-121.98,2570,52707
4459800100,20150422T000000,390000,2,1.0,980,3800,1.0,0,0,3,7,980,0,1926,0,98103,47.6903,-122.34,1520,5010
3298700110,20141109T000000,373000,3,2.5,2990,6771,1.0,0,0,3,7,1550,1440,2003,0,98106,47.5237,-122.353,1800,6771
4310701421,20140617T000000,350000,2,2.5,1260,1347,3.0,0,0,3,8,1260,0,2005,0,98103,47.6994,-122.341,1260,1356
7227802030,20140623T000000,350000,7,3.0,2800,9569,1.0,0,2,3,7,1400,1400,1963,0,98056,47.5102,-122.183,2150,7333
1782500095,20150309T000000,369000,2,1.0,1320,6135,1.0,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,4693
321059059,20140519T000000,359950,3,1.0,1290,189486,1.0,0,0,4,7,1290,0,1960,0,98092,47.3356,-122.157,2370,98881
3753000100,20140828T000000,399000,3,3.0,1520,1884,3.0,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.284,1360,1939
2624089181,20140812T000000,390000,4,2.75,1790,47250,1.0,0,0,3,7,1220,570,1987,0,98045,47.5302,-121.746,1250,43791
2771101251,20150326T000000,395000,1,1.0,790,3000,1.0,0,0,3,6,790,0,1953,0,98199,47.6544,-122.386,1110,4100
822079033,20150422T000000,350000,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980,0,98038,47.4056,-121.955,1930,210394
7852150140,20141007T000000,381000,3,2.5,1470,3999,2.0,0,0,3,7,1470,0,2003,0,98065,47.5328,-121.871,1960,4444
2026049155,20150320T000000,372500,3,1.75,1680,8648,1.0,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147
2131701240,20150108T000000,349950,2,1.0,1050,6317,1.5,0,0,4,7,1050,0,1913,0,98019,47.7364,-121.981,1600,9616
6371000020,20141111T000000,380000,2,2.0,1120,780,2.0,0,0,3,8,760,360,2004,0,98116,47.5788,-122.41,1120,1322
4365200865,20140902T000000,384950,3,1.0,1540,7740,1.0,0,0,4,7,1540,0,1909,0,98126,47.522,-122.375,1220,7740
2817100040,20150213T000000,355000,4,3.0,2580,9601,2.0,0,0,4,7,2130,450,1992,0,98070,47.3726,-122.433,1900,10092
4024100496,20140716T000000,360000,3,1.75,1520,12282,1.0,0,0,3,8,1220,300,1978,0,98155,47.7516,-122.299,1860,13500
1061500630,20150205T000000,359900,5,2.75,2790,7600,1.5,0,0,4,7,2790,0,1965,0,98056,47.4999,-122.165,1480,7600
4048400185,20141022T000000,352000,2,0.75,760,33801,1.0,0,0,4,4,760,0,1931,0,98059,47.4703,-122.076,1100,39504
1109000175,20150508T000000,370000,4,2.0,1950,3757,1.0,0,0,4,6,1160,790,1908,0,98118,47.5372,-122.269,1720,3757
3277801411,20141105T000000,350000,3,2.5,1380,1590,2.0,0,0,3,9,1160,220,2012,0,98126,47.5444,-122.375,1380,1590
243000380,20150326T000000,365000,3,1.75,2080,7800,1.0,0,0,5,7,1220,860,1955,0,98166,47.4536,-122.355,1770,7860
3291800780,20150203T000000,375000,4,2.5,2090,8325,1.0,0,0,4,7,1470,620,1983,0,98056,47.4888,-122.184,1700,8025
1442860120,20141205T000000,363000,4,3.0,2250,12142,2.0,0,0,3,8,2250,0,1986,0,98058,47.4338,-122.16,2300,9003
9269200831,20140825T000000,392000,3,1.0,1090,6125,1.0,0,0,4,6,790,300,1945,0,98126,47.5343,-122.37,1050,6125
4140500050,20140908T000000,362000,3,1.0,1290,10125,1.0,0,0,4,7,1290,0,1956,0,98028,47.7641,-122.265,1760,14460
5705500075,20150326T000000,388000,2,1.75,800,4800,1.0,0,0,4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000
3278612450,20150407T000000,391000,3,2.5,1800,1120,2.0,0,0,3,8,1800,0,2011,0,98126,47.5436,-122.369,1800,2380
5152960350,20141113T000000,379750,4,2.75,2390,9650,1.0,0,2,3,8,1620,770,1976,0,98003,47.3438,-122.322,2390,10000
6662400105,20141030T000000,375000,3,2.5,1580,5725,2.0,0,0,3,7,1580,0,2004,0,98072,47.7611,-122.161,1510,5725
3753000030,20140527T000000,399950,3,3.0,1296,1051,3.0,0,0,3,8,1296,0,2009,0,98125,47.7175,-122.284,1520,1939
8887001192,20140620T000000,355000,2,1.0,1240,27042,1.0,0,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,20059
3123039042,20141223T000000,383000,3,1.5,1400,14850,1.5,0,0,4,7,1400,0,1910,0,98070,47.4471,-122.464,1350,14850
91000320,20140923T000000,393000,2,1.0,980,3350,1.0,0,0,4,7,980,0,1925,0,98103,47.6858,-122.352,1260,4000
1180008355,20140507T000000,380000,5,1.75,3000,6000,1.0,0,0,5,7,1500,1500,1958,0,98178,47.492,-122.225,2230,7125
2923039217,20140610T000000,350000,2,0.75,1392,43710,1.5,0,0,4,7,1392,0,1978,0,98070,47.4491,-122.453,1640,99316
3524039228,20140723T000000,394000,3,2.0,1160,3441,1.0,0,0,4,6,580,580,1930,0,98136,47.5314,-122.392,1160,4000
1901600090,20150426T000000,390000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500
6004510240,20150414T000000,350000,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,1998,0,98042,47.351,-122.146,2330,7205
5680000260,20150512T000000,385000,3,1.0,810,4600,1.0,0,0,3,6,810,0,1918,0,98144,47.5712,-122.316,1520,4800
1332200100,20150507T000000,393000,4,2.5,2641,8091,2.0,0,0,3,7,2641,0,1998,0,98031,47.4043,-122.213,2641,8535
2155500030,20150428T000000,380000,4,1.75,1720,9600,1.0,0,0,4,8,1720,0,1969,0,98059,47.4764,-122.155,1660,10720
2771102158,20141021T000000,395000,3,3.5,1450,1263,2.0,0,0,3,8,1160,290,2007,0,98199,47.6508,-122.383,1390,1282
8807810660,20150302T000000,350000,3,1.0,1150,12877,1.0,0,0,4,6,1150,0,1970,0,98053,47.6614,-122.056,1490,12150
1324079046,20150120T000000,350000,3,2.25,1580,47916,1.0,0,0,3,7,1580,0,1979,0,98024,47.5583,-121.852,1980,75358
8929000280,20140519T000000,386591,3,2.5,1690,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1662
8087800400,20141201T000000,385000,4,2.5,1950,7350,1.0,0,0,3,7,1150,800,1963,0,98052,47.656,-122.134,2050,9068
1787250210,20141222T000000,379000,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,0,98058,47.4244,-122.151,2300,5378
4022900571,20150112T000000,385000,5,2.0,2540,11750,1.0,0,0,3,7,1480,1060,1962,0,98155,47.7754,-122.291,2000,12000
8730000250,20150205T000000,360000,2,1.75,1340,1050,3.0,0,0,3,8,1340,0,2009,0,98133,47.7053,-122.343,1340,1090
8857640410,20150119T000000,355000,4,2.25,2200,3404,2.0,0,0,3,8,2200,0,2005,0,98038,47.3895,-122.034,2200,3449
7379700051,20150410T000000,375000,3,1.75,1590,14766,1.0,0,0,3,8,1590,0,1963,0,98007,47.5902,-122.147,2040,10190
1329300070,20150320T000000,386000,4,2.5,2478,6079,2.0,0,0,3,8,2478,0,2012,0,98030,47.3524,-122.175,2279,6079
1995200215,20140826T000000,352000,4,1.75,1850,5712,1.0,0,0,3,7,1850,0,1954,0,98115,47.6966,-122.324,1510,6038
3876800710,20150414T000000,350000,3,1.75,1000,8268,1.0,0,0,3,6,1000,0,1969,0,98072,47.7417,-122.172,1220,7800
3056800230,20140820T000000,397000,4,2.5,1790,6590,2.0,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5180
253600160,20140530T000000,384950,3,2.5,1860,3690,2.0,0,0,3,7,1860,0,2000,0,98028,47.776,-122.239,1870,4394
6928000590,20140508T000000,349000,3,1.75,1590,9620,1.0,0,0,3,7,1590,0,1988,0,98059,47.4815,-122.152,2980,9398
2374200005,20140616T000000,375000,4,2.0,2400,6000,2.0,0,0,3,6,2400,0,1913,1945,98011,47.7607,-122.209,1780,8732
2131200885,20140828T000000,360000,3,1.75,1830,10000,2.0,0,0,4,7,1830,0,1913,1964,98019,47.741,-121.979,1480,10000
8946700140,20141121T000000,395000,4,3.0,2500,6278,2.0,0,0,3,9,2500,0,2002,0,98092,47.3325,-122.168,2700,7200
3523059056,20140618T000000,365000,3,2.5,2640,6715,2.0,0,0,3,8,1680,960,1991,0,98058,47.441,-122.125,2260,7373
3424069076,20141013T000000,360000,2,1.0,930,6098,1.0,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000
